Year,BTUs,Column_Order,Sector
2001,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2001,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2001,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2001,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2001,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2001,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2001,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2001,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2001,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2002,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2002,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2002,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2002,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2002,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2002,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2002,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2002,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2002,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2002,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2002,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2002,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2003,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2003,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2003,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2003,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2003,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2003,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2003,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2003,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2003,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2003,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2003,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2003,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2004,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2004,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2004,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2004,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2004,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2004,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2004,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2004,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2004,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2004,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2004,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2004,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2005,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2005,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2005,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2005,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2005,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2005,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2005,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2005,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2005,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2005,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2005,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2005,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2006,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2006,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2006,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2006,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2006,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2006,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2006,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2006,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2006,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2006,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2006,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2006,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
2007,No Data Reported,7,Utility-Scale Solar Energy Consumption for Electricity: Commercial Sector
